Cdca2,4.61E-01,3.22E-01
Cdca3,2.82E+00,2.88E+00
Cdca4,3.22E+00,3.37E+00
Cdca5,1.84E-01,1.30E-01
Cdca7,1.64E+00,1.50E+00
Cdca7l,1.45E+00,1.55E+00
Cdca8,2.56E+00,2.65E+00
Cdcp1,3.09E+00,3.02E+00
Cdh1,5.88E+00,5.39E+00
Cdh11,-1.64E-01,-4.62E-01
Cdh12,-7.02E+00,-6.65E+00
Cdh13,2.98E+00,2.42E+00
Cdh16,-3.71E+00,-5.63E+00
Cdh17,-3.98E+00,-4.48E+00
Cdh2,-3.88E-01,-5.21E-01
Cdh22,-3.54E+00,-3.46E+00
Cdh23,1.92E+00,1.88E+00
Cdh24,2.23E+00,2.26E+00
Cdh26,-3.11E+00,-5.12E+00
Cdh3,7.87E+00,7.82E+00
Cdh4,-2.21E-01,7.79E-02
Cdh5,8.26E+00,8.30E+00
Cdh6,-2.65E+00,-3.82E+00
Cdhr1,-2.05E+00,-1.38E+00
Cdhr2,3.63E+00,-3.11E+00
Cdhr3,-4.66E+00,-4.79E+00
Cdhr5,3.23E+00,1.87E+00
Cdip1,4.33E+00,4.29E+00
Cdipt,5.44E+00,5.44E+00
Cdk1,2.93E+00,2.88E+00
Cdk10,2.96E+00,3.04E+00
Cdk11b,5.38E+00,5.41E+00
Cdk12,2.56E+00,2.45E+00
Cdk13,3.73E+00,3.68E+00
Cdk14,2.35E+00,2.30E+00
Cdk15,-2.08E-01,-1.83E-01
Cdk16_Mir5097,5.57E+00,5.58E+00
Cdk17,3.36E+00,3.41E+00
Cdk18,3.33E-01,3.53E-01
Cdk19,2.69E+00,2.73E+00
Cdk2,3.62E+00,3.79E+00
Cdk20,6.56E-01,1.02E+00
Cdk2ap1,5.36E+00,5.31E+00
Cdk2ap2,6.00E+00,6.14E+00
Cdk3-ps,-3.32E+00,-4.96E+00
Cdk4,6.57E+00,6.54E+00
Cdk5r1,8.49E-01,1.21E+00
Cdk5r2,-4.60E+00,-5.16E+00
Cdk5rap1,3.33E+00,3.69E+00
Cdk5rap2,1.92E+00,2.07E+00
Cdk5rap3,4.85E+00,5.01E+00
Cdk6,-8.62E-01,-1.63E+00
Cdk7,7.10E+00,7.20E+00
Cdk8,3.21E+00,3.09E+00
Cdk9,4.30E+00,4.32E+00
Cdkal1,1.62E+00,1.80E+00
Cdkl1,-9.24E-01,-1.06E+00
Cdkl2,1.83E+00,1.82E+00
Cdkl3,3.04E-01,5.07E-01
Cdkl4,-1.52E-01,-9.03E-01
Cdkl5,-1.81E+00,-2.02E+00
Cdkn1a,3.72E+00,3.63E+00
Cdkn1b,4.41E+00,4.48E+00
Cdkn1c,9.28E+00,9.29E+00
Cdkn2a,2.36E+00,2.23E+00
Cdkn2aip,2.21E+00,2.41E+00
Cdkn2aipnl,4.80E+00,4.88E+00
Cdkn2b,7.20E-01,6.33E-01
Cdkn2c,1.02E+00,2.67E-01
Cdkn2d,3.38E+00,3.67E+00
Cdkn3,1.21E+00,1.02E+00
Cdnf,1.63E+00,1.80E+00
Cdo1,3.87E+00,3.60E+00
Cdon,9.84E-01,4.59E-01
Cdpf1,3.78E+00,3.95E+00
Cdr2,4.34E+00,4.36E+00
Cdr2l,1.31E+00,1.19E+00
Cdrt4,-3.97E+00,-4.07E+00
Cds1,4.87E+00,4.86E+00
Cds2,3.33E+00,3.12E+00
Cdsn,-3.08E+00,-1.84E+00
Cdt1,3.13E+00,3.23E+00
Cdv3,5.95E+00,6.02E+00
Cdx1,1.51E+00,1.82E+00
Cdx2,4.99E+00,5.24E+00
Cdyl,2.90E+00,2.85E+00
Cdyl2,-1.37E-01,-4.72E-02
Ceacam1,2.28E+00,2.44E+00
Ceacam10,3.52E+00,3.69E+00
Ceacam12,1.24E+01,1.26E+01
Ceacam13,1.12E+01,1.11E+01
Ceacam15,4.76E+00,5.21E+00
Ceacam16,-4.09E+00,-4.54E+00
Ceacam18,-5.71E-03,6.34E-01
Ceacam19,5.96E-02,1.94E-01
Ceacam2,-8.80E-01,-7.09E-01
Ceacam20,-5.75E+00,-7.47E+00
Ceacam5,1.07E+01,1.09E+01
Ceacam9,4.49E+00,4.81E+00
Ceacam-ps1,-2.34E+00,-1.53E+00
Cebpa,3.78E+00,3.73E+00
Cebpb,7.31E+00,7.54E+00
Cebpd,2.16E+00,2.28E+00
Cebpe,-5.37E+00,-4.08E+00
Cebpg,3.01E+00,3.05E+00
Cebpz,3.37E+00,3.48E+00
Cecr2,1.56E+00,1.60E+00
Cecr5,1.90E+00,2.04E+00
Cel,-5.76E+00,-5.09E+00
Cela1,7.65E-01,-8.26E-01
Cela2a,5.75E-01,-3.56E-01
Celf1,4.42E+00,4.30E+00
Celf2,2.10E-01,1.56E-01
Celf3,-6.71E+00,-6.37E+00
Celf4,-2.59E+00,-2.54E+00
Celf5,-3.35E+00,-3.30E+00
Celsr1,-1.28E+00,-1.52E+00
Celsr2,-5.38E+00,-5.97E+00
Celsr3,-6.05E+00,-6.81E+00
Cend1,-1.35E+00,-1.68E+00
Cenpa,3.32E+00,3.33E+00
Cenpb,4.49E+00,4.42E+00
Cenpc1,2.69E+00,2.83E+00
Cenpe,2.99E-01,2.26E-01
Cenpf,-3.23E-01,-6.78E-01
Cenph,6.26E-01,9.85E-01
Cenpi,-4.72E-01,-2.65E-01
Cenpj,1.68E+00,1.71E+00
Cenpk,7.39E-01,9.42E-01
Cenpl,4.36E-01,4.25E-01
Cenpm,-2.61E-01,-6.30E-01
Cenpn,1.55E+00,1.64E+00
Cenpo,4.18E-01,2.96E-01
Cenpp,3.56E+00,4.03E+00
Cenpq,8.97E-01,7.98E-01
Cenpt,4.80E+00,4.87E+00
Cenpv,3.33E+00,3.52E+00
Cenpw,-8.81E-02,-2.06E-01
Cep104,2.45E+00,2.32E+00
Cep110,1.86E+00,1.94E+00
Cep112,-7.90E-01,-4.78E-01
Cep120,3.46E+00,3.31E+00
Cep128,6.59E-01,9.69E-01
Cep135,1.41E-01,-3.22E-02
Cep152,-2.37E-01,4.21E-02
Cep164,4.96E+00,5.07E+00
Cep170,2.77E+00,2.82E+00
Cep170b,4.03E+00,3.79E+00
Cep19,3.78E+00,3.89E+00
Cep192,1.70E+00,1.64E+00
Cep250,1.63E+00,1.44E+00
Cep290,-1.10E-01,-2.06E-01
Cep350,3.28E+00,3.28E+00
Cep44,2.47E+00,2.65E+00
Cep55,4.91E-01,7.70E-01
Cep57,2.51E+00,2.50E+00
Cep57l1,2.05E+00,2.19E+00
Cep63,3.08E+00,3.01E+00
Cep68,1.51E+00,1.57E+00
Cep70,1.99E+00,2.12E+00
Cep72,-7.72E-02,2.52E-02
Cep76,1.20E+00,1.23E+00
Cep78,1.39E+00,1.29E+00
Cep85,2.12E+00,1.86E+00
Cep85l,1.76E+00,1.58E+00
Cep89,1.79E+00,1.73E+00
Cep95,2.01E+00,2.22E+00
Cep97,-1.74E+00,-7.98E-01
Cept1,3.89E+00,3.93E+00
Cer1,2.81E-01,-2.45E-01
Cercam,1.94E+00,-1.40E+00
Cerk,3.15E+00,3.21E+00
Cerkl,-1.44E+00,-1.19E+00
Cers2,6.30E+00,6.19E+00
Cers3,-3.38E+00,-3.19E+00
Cers4,-7.83E-01,-1.08E+00
Cers5,5.27E+00,5.27E+00
Cers6,2.30E+00,2.24E+00
Ces1a,2.00E+00,1.03E+00
Ces1d,-1.25E+00,-8.49E-01
Ces1e,-1.34E+00,-6.31E+00
Ces1g,-4.71E+00,-8.10E+00
Ces2a,-3.25E+00,-7.73E+00
Ces2b,1.51E+00,-1.61E+00
Ces2c,-3.74E+00,-5.03E+00
Ces2d-ps,-6.09E+00,-7.81E+00
Ces2e,-4.54E+00,-5.87E+00
Ces2f,-4.27E+00,-5.11E+00
Ces2g,-3.34E+00,-3.78E+00
Cetn2,3.73E+00,3.74E+00
Cetn3,5.28E+00,5.40E+00
Cetn4,4.66E-01,4.02E-01
Cfb,4.01E+00,-9.05E-01
Cfc1,-4.29E+00,-4.15E+00
Cfdp1,8.78E+00,9.02E+00
Cfh,-3.90E+00,-3.68E+00
Cfhr1,-3.70E+00,-4.83E+00
Cfi,4.51E+00,-2.31E+00
Cfl1,9.67E+00,9.69E+00
Cfl2,4.94E+00,4.91E+00
Cflar,2.47E+00,2.43E+00
Cfp,-8.48E-01,-1.33E+00
Cftr,-4.00E+00,-4.59E+00
Cggbp1,3.90E+00,3.82E+00
Cgn,2.78E+00,1.29E+00
Cgnl1,5.44E+00,5.71E+00
Cgref1,3.54E+00,2.45E+00
Cgrrf1,4.28E+00,4.41E+00
Ch25h,-4.35E+00,-4.42E+00
Chac1,-1.70E+00,-1.25E+00
Chac2,1.08E+00,1.02E+00
Chad,-2.03E+00,-4.55E+00
Chadl,6.00E-01,5.06E-01
Chaf1a,2.45E+00,2.50E+00
Chaf1b,1.73E+00,1.80E+00
Chat,-2.73E+00,-2.17E+00
Chchd1,5.43E+00,5.61E+00
Chchd10,6.84E+00,6.90E+00
Chchd2,6.67E+00,6.68E+00
Chchd3,5.85E+00,5.77E+00
Chchd4,3.78E+00,3.63E+00
Chchd5,3.80E+00,3.99E+00
Chchd6,3.05E+00,3.15E+00
Chchd7,3.66E+00,3.59E+00
Chd1,3.23E+00,3.08E+00
Chd1l,1.73E+00,1.82E+00
Chd3,2.80E+00,2.66E+00
Chd4,5.59E+00,5.62E+00
Chd6,1.57E+00,1.49E+00
Chd7,2.81E+00,2.69E+00
Chd8,3.54E+00,3.49E+00
Chd9,3.65E-03,-5.03E-01
Chdh,4.50E+00,4.11E+00
Chek1,-7.19E-01,-6.33E-01
Chek2,9.61E-02,-2.74E-01
Cherp,4.33E+00,4.28E+00
Chfr,3.98E+00,4.02E+00
Chfr,9.54E-01,1.09E+00
Chga,-3.23E+00,-3.25E+00
Chgb,-1.89E+00,-1.64E+00
Chi3l1,4.99E-01,-8.02E-01
Chi3l3,-1.39E+00,-9.33E-01
Chic1,-2.60E+00,-2.37E+00
Chic2,5.26E+00,5.39E+00
Chid1,6.44E+00,6.62E+00
Chit1,-2.48E+00,-1.95E+00
Chka,2.37E+00,2.46E+00
Chm,2.12E+00,2.05E+00
Chml,4.68E-01,-1.41E+00
Chmp1a,5.02E+00,4.97E+00
Chmp1b,4.41E+00,4.54E+00
Chmp2a,7.48E+00,7.54E+00
Chmp2b,5.32E+00,5.23E+00
Chmp3,5.05E+00,5.08E+00
Chmp4b,7.73E+00,7.81E+00
Chmp4c,1.49E+00,6.97E-01
Chmp5,5.78E+00,5.83E+00
Chmp6,5.79E+00,5.86E+00
Chmp7,3.84E+00,3.65E+00
Chn1,6.48E-01,5.61E-01
Chn2,9.86E-01,1.25E+00
Chordc1,4.32E+00,4.43E+00
Chp1,5.99E+00,6.06E+00
Chp2,-1.13E+00,-8.86E-01
Chpf,5.14E+00,5.13E+00
Chpf2_Mir671,6.33E+00,5.63E+00
Chpt1,5.40E+00,5.33E+00
Chrac1,4.50E+00,4.48E+00
Chrd,-3.37E-01,-5.16E-01
Chrdl1,1.93E+00,1.94E+00
Chrdl2,5.42E+00,5.48E+00
Chrm1,-7.43E+00,-8.58E+00
Chrm2,-5.76E+00,-6.87E+00
Chrm3,-3.18E+00,-5.76E+00
Chrm4,-3.73E+00,-2.98E+00
Chrna1,-3.49E+00,-3.63E+00
Chrna2,-3.21E-01,-4.61E-01
Chrna3,-7.36E+00,-4.98E+00
Chrna4,4.12E-01,2.08E-01
Chrna5,-4.09E+00,-4.12E+00
Chrna7,-3.53E+00,-3.85E+00
Chrna9,-2.23E+00,-1.80E+00
Chrnb1,2.80E+00,2.70E+00
Chrnb2,-3.94E+00,-4.22E+00
Chrnb4,-2.70E+00,-2.58E+00
Chrne,-3.75E+00,-6.51E+00
Chst1,1.08E-02,1.19E-01
Chst10,-1.93E+00,-1.92E+00
Chst11,4.42E+00,4.58E+00
Chst12,3.80E+00,3.62E+00
Chst13,2.49E+00,2.43E+00
Chst14,2.99E+00,3.03E+00
Chst15,2.04E+00,2.05E+00
Chst15,9.01E-01,3.66E-01
Chst2,1.54E+00,1.61E+00
Chst3,-2.43E-01,2.85E-01
Chst5,-5.16E+00,-5.22E+00
Chst7,-1.83E+00,-1.67E+00
Chst8,2.26E+00,2.64E+00
Chst9,-1.69E+00,-1.30E+00
Chsy1,3.95E+00,3.99E+00
Chsy3,3.38E+00,3.66E+00
Chtf18,3.88E-01,5.19E-01
Chtf8,4.20E+00,4.17E+00
Chtop,5.15E+00,5.21E+00
Chuk,3.22E+00,3.11E+00
Churc1,4.80E+00,4.95E+00
Churc1,-1.95E+00,-2.59E+00
Ciao1,3.78E+00,3.84E+00
Ciapin1,4.15E+00,3.72E+00
Cib1,6.20E+00,6.08E+00
Cib2,4.22E+00,3.96E+00
Cib4,-4.50E+00,-4.59E+00
Cic,3.18E+00,3.11E+00
Cidea,1.06E+00,2.21E-01
Cideb,3.62E+00,2.27E+00
Cidec,5.39E-01,-2.85E+00
Ciita,-6.01E+00,-5.83E+00
Cilp,-5.72E+00,-6.42E+00
Cilp2,-4.41E-01,-8.97E-03
Cinp,5.15E+00,5.15E+00
Cir1,3.60E+00,3.88E+00
Cirbp,4.41E+00,4.68E+00
Cirh1a,3.72E+00,3.75E+00
Cisd1,5.02E+00,4.98E+00
Cisd2,2.24E+00,2.38E+00
Cisd3,3.10E+00,3.37E+00
Cish,1.42E+00,8.33E-01
Cit,-1.54E+00,-2.06E+00
Cited1,9.61E+00,9.69E+00
Cited2,9.05E+00,9.18E+00
Cited4,1.47E+00,1.63E+00
Ciz1,4.40E+00,4.53E+00
CK137956,9.67E-01,1.27E+00
Ckap2,2.26E-01,3.98E-01
Ckap2l,1.42E+00,1.57E+00
Ckap4,7.08E+00,7.01E+00
Ckap5,2.94E+00,2.79E+00
Ckb,6.49E+00,6.61E+00
Cklf,3.71E+00,4.00E+00
Ckmt1,-1.28E-01,6.08E-01
Ckmt2,-1.57E+00,-6.40E+00
Cks1b,5.18E+00,5.15E+00
Cks2,4.55E+00,4.87E+00
Clasp1,2.49E+00,2.47E+00
Clasp2,1.56E+00,1.49E+00
Clasrp,2.83E+00,3.13E+00
Clca1,-2.75E+00,-3.56E+00
Clca2,-4.67E+00,-3.75E+00
Clca3,4.42E-01,-4.87E+00
Clca4,-3.64E+00,-4.06E+00
Clca5,-3.84E-01,-1.31E+00
Clca6,-3.45E+00,-4.43E+00
Clcc1,3.45E+00,3.51E+00
Clcf1,4.84E-01,6.36E-01
Clcn2,1.01E+00,9.03E-01
Clcn3,3.30E+00,3.06E+00
Clcn4-2,3.78E+00,3.80E+00
Clcn5,2.92E+00,2.38E+00
Clcn6,2.43E+00,2.24E+00
Clcn7,4.19E+00,4.11E+00
Clcnka,-7.09E+00,-5.35E+00
Cldn1,3.54E+00,1.71E+00
Cldn10,-6.89E-01,-2.36E-02
Cldn11,2.46E+00,2.29E+00
Cldn12,2.83E+00,2.48E+00
Cldn13,-3.68E+00,-4.23E+00
Cldn14,-4.90E+00,-4.29E+00
Cldn15,-1.91E+00,-3.58E+00
Cldn18,-4.49E+00,-2.75E+00
Cldn19,-3.54E+00,-5.33E+00
Cldn2,3.68E+00,-1.20E+00
Cldn20,-3.75E+00,-4.28E+00
Cldn22,-2.45E+00,-1.81E+00
Cldn23,2.27E+00,2.43E+00
Cldn25,4.03E+00,3.98E+00
Cldn3,2.75E+00,2.39E+00
Cldn4,5.67E+00,5.61E+00
Cldn5,3.75E+00,3.17E+00
Cldn6,4.67E+00,2.94E+00
Cldn7,4.52E+00,4.27E+00
Cldn8,-5.99E+00,-6.12E+00
Cldn9,-5.19E+00,-6.35E+00
Clec10a,-5.01E+00,-4.59E+00
Clec11a,-2.58E+00,-2.12E+00
Clec12a,1.60E+00,1.68E+00
Clec12b,2.09E-01,8.39E-01
Clec14a,2.26E+00,2.25E+00
Clec16a,2.52E+00,2.33E+00
Clec1a,9.97E-01,1.09E+00
Clec1b,3.05E+00,3.83E+00
Clec2d,2.00E+00,2.73E+00
Clec2e,-3.80E+00,-2.93E+00
Clec2g,-7.96E-01,-4.32E-01
Clec2h,3.08E+00,-2.66E+00
Clec2l,-2.48E+00,-2.67E+00
Clec3b,-4.54E+00,-5.65E+00
Clec4a1,-1.41E+00,-2.50E+00
Clec4a2,-5.39E+00,-4.15E+00
Clec4a3,-2.91E+00,-2.59E+00
Clec4d,-1.66E+00,-2.43E+00
Clec4e,-2.96E+00,-3.84E+00
Clec4f,-5.46E+00,-6.15E+00
Clec4g,-3.65E+00,-3.89E+00
Clec4n,-1.78E+00,-1.07E+00
Clec5a,-4.48E+00,-5.26E+00
Clec7a,9.23E-01,8.64E-01
Clec9a,-1.50E+00,-1.24E+00
Clgn,-4.33E+00,-3.76E+00
Clhc1,6.37E-01,7.83E-01
Clic1,7.19E+00,7.11E+00
Clic3,-3.07E-01,3.63E-01
Clic4,7.26E+00,7.21E+00
Clic5,3.86E+00,3.45E+00
Clic6,1.85E+00,-3.76E+00
Clint1,6.20E+00,5.85E+00
Clip1,4.47E+00,4.30E+00
Clip2,5.70E+00,5.61E+00
Clip3,-9.73E-01,-6.87E-01
Clip4,-4.19E+00,-3.58E+00
Clk1,3.89E+00,4.02E+00
Clk2_Scamp3,5.29E+00,5.37E+00
Clk3,5.07E+00,5.29E+00
Clk4,3.03E+00,3.20E+00
Clmn,2.69E-01,-5.73E-01
Clmp,2.40E+00,2.47E+00
Cln3,4.62E+00,4.70E+00
Cln5,5.10E+00,5.12E+00
Cln6,5.78E+00,5.61E+00
Cln8,3.51E+00,3.61E+00
Clnk,-4.17E+00,-4.68E+00
Clns1a,3.13E+00,3.06E+00
Clock,1.66E+00,1.53E+00
Clp1,3.17E+00,3.17E+00
Clpb,2.58E+00,2.64E+00
Clpp,5.03E+00,5.22E+00
Clps,3.88E+00,4.23E+00
Clptm1,5.75E+00,5.60E+00
Clptm1l,6.00E+00,6.02E+00
Clpx,4.11E+00,4.14E+00
Clrn1,-4.07E+00,-4.69E+00
Clrn3,6.42E-01,-1.61E+00
Clspn,1.10E-01,8.07E-02
Clstn1,3.87E+00,3.97E+00
Clstn2,-2.28E+00,-2.49E+00
Clstn3,1.42E+00,1.25E+00
Clta,8.40E+00,8.38E+00
Cltb,6.14E+00,5.99E+00
Cltc,6.09E+00,5.76E+00
Clu,5.06E+00,2.65E+00
Cluap1_Naa60,4.49E+00,4.57E+00
Cluh,2.68E+00,2.43E+00
Clvs1,-3.31E+00,-3.98E+00
Clybl,4.93E+00,5.10E+00
Cma1,2.43E+00,2.96E+00
Cmah,-6.13E-01,-7.96E-01
Cmas,5.95E+00,5.94E+00
Cmbl,2.42E+00,9.57E-01
Cmc1,2.86E+00,2.84E+00
Cmc2,2.40E+00,2.49E+00
Cmip,5.35E+00,5.59E+00
Cmklr1,4.53E+00,4.57E+00
Cml3,-4.55E+00,-3.95E+00
Cmpk1,5.64E+00,5.62E+00
Cmpk2,2.03E+00,2.00E+00
Cmss1,2.65E+00,2.82E+00
Cmtm3,5.51E+00,5.51E+00
Cmtm4,4.16E+00,3.95E+00
Cmtm5,8.52E-01,1.38E+00
Cmtm6,4.31E+00,4.31E+00
Cmtm7,4.89E+00,4.94E+00
Cmtm8,3.71E+00,3.44E+00
Cmya5,-7.65E+00,-7.24E+00
Cnbd2,2.18E-01,2.26E-01
Cnbp,6.44E+00,6.59E+00
Cndp1,-3.32E+00,-4.58E+00
Cndp2,6.11E+00,5.68E+00
Cnep1r1,3.95E+00,4.04E+00
Cnga1,-3.60E+00,-4.10E+00
Cnga2,-5.82E+00,-6.52E+00
Cnga3,-4.37E+00,-3.75E+00
Cnga4,-7.14E+00,-5.87E+00
Cngb1,-4.76E+00,-6.79E+00
Cnih,5.86E+00,5.85E+00
Cnih2,1.04E+00,1.57E+00
Cnih3,-6.54E+00,-5.45E+00
Cnih4,4.03E+00,4.01E+00
Cnksr1,2.37E+00,2.20E+00
Cnksr2,-4.40E+00,-3.41E+00
Cnksr3,1.24E+00,7.10E-01
Cnn1,-3.73E+00,-3.52E+00
Cnn2,7.73E+00,7.74E+00
Cnn3,6.62E+00,6.69E+00
Cnnm1,-4.65E+00,-4.33E+00
Cnnm2,2.51E+00,2.38E+00
Cnnm3,2.28E+00,2.28E+00
Cnnm4,1.50E+00,1.62E+00
Cnot1,4.62E+00,4.43E+00
Cnot10,2.92E+00,2.92E+00
Cnot11,3.55E+00,3.44E+00
Cnot2,4.39E+00,4.50E+00
Cnot3_Mir3572,4.94E+00,5.01E+00
Cnot4,3.42E+00,3.39E+00
Cnot6,4.28E+00,4.04E+00
Cnot6l,3.58E+00,3.24E+00
Cnot7,4.10E+00,4.10E+00
Cnot8,5.31E+00,5.44E+00
Cnp,5.77E-01,7.92E-01
Cnppd1,4.97E+00,5.02E+00
Cnpy1,-3.90E+00,-5.06E+00
Cnpy2,6.09E+00,6.13E+00
Cnpy3,4.00E+00,4.07E+00
Cnpy4,3.66E+00,3.81E+00
Cnr1,-6.37E+00,-5.33E+00
Cnr2,-2.81E+00,-2.18E+00
Cnrip1,-1.26E+00,-7.92E-01
Cnst,2.62E+00,2.52E+00
Cntd1,-1.54E+00,-1.93E+00
Cntf_U05342_Zfp91,4.43E+00,4.42E+00
Cntfr,7.81E-01,9.42E-01
Cntln,3.75E-04,2.66E-01
Cntn2,-3.67E+00,-3.76E+00
Cntn3,-4.24E+00,-4.01E+00
Cntn5,-7.09E+00,-6.22E+00
Cntn6,-5.64E+00,-5.43E+00
Cntnap1,-4.35E+00,-4.44E+00
Cntnap2,-3.75E+00,-3.88E+00
Cntnap3,-5.16E+00,-5.34E+00
Cntrob,2.62E-01,5.14E-01
Coa3,5.94E+00,5.90E+00
Coa4,5.00E+00,5.12E+00
Coa5,4.25E+00,4.19E+00
Coa6,3.07E+00,3.33E+00
Coasy,3.24E+00,3.23E+00
Cobl,-4.59E-02,-3.31E-01
Cobll1,4.94E+00,4.62E+00
Coch,3.69E+00,3.29E+00
Cog1,3.72E+00,3.70E+00
Cog1,5.11E-01,7.56E-01
Cog2,3.16E+00,3.16E+00
Cog3,3.21E+00,3.24E+00
Cog4,4.28E+00,4.24E+00
Cog5,1.63E+00,1.60E+00
Cog6,3.87E+00,3.96E+00
Cog7,3.62E+00,3.74E+00
Cog8_Pdf,4.43E+00,4.45E+00
Coil,1.57E+00,1.55E+00
Col11a1,-2.98E-01,-3.26E+00
Col11a2,-2.12E+00,-4.20E+00
Col12a1,1.95E+00,1.74E+00
Col13a1,1.32E+00,1.74E+00
Col13a1,1.29E+00,1.78E+00
Col14a1,9.77E-02,-7.04E-01
Col15a1,3.46E+00,3.72E+00
Col16a1,2.60E+00,2.12E+00
Col17a1,-2.11E+00,-1.50E+00
Col18a1,3.65E+00,2.91E+00
Col19a1,-7.65E+00,-6.66E+00
Col1a1,4.67E+00,2.38E+00
Col1a2,4.38E+00,2.51E+00
Col20a1,-2.67E+00,-2.49E+00
Col22a1,-3.65E+00,-4.07E+00
Col23a1,-4.60E-02,6.98E-02
Col24a1,-6.03E+00,-5.29E+00
Col25a1,-1.59E+00,-1.69E+00
Col26a1,-2.28E+00,-2.24E+00
Col27a1,-4.16E-01,-1.39E+00
Col2a1,1.05E+00,-2.60E+00
Col3a1,6.13E+00,5.76E+00
Col4a1,9.03E+00,8.72E+00
Col4a2,8.47E+00,8.06E+00
Col4a3,-2.04E+00,-1.86E+00
Col4a3bp,2.66E+00,2.40E+00
Col4a4,-1.30E+00,-1.19E+00
Col4a5,-8.60E-01,-1.95E+00
Col4a6,-2.51E+00,-6.88E+00
Col5a1,2.01E+00,7.54E-01
Col5a2,2.54E+00,2.02E+00
Col5a3,8.75E-02,7.71E-02
Col6a1,7.78E-02,-7.65E-01
Col6a2,8.31E-01,1.67E-01
Col6a3,-8.38E-01,-2.32E+00
Col6a4,-5.42E+00,-4.14E+00
Col6a5,-8.07E+00,-7.62E+00
Col6a6,-4.54E+00,-4.31E+00
Col7a1_Mir711,-4.68E+00,-5.07E+00
Col8a1,-2.97E+00,-4.50E+00
Col8a2,-2.62E+00,-3.22E+00
Col9a1,-6.16E+00,-6.92E+00
Col9a2,3.38E+00,-1.88E-01
Col9a3,1.38E-01,-3.83E+00
Colec10,-3.61E+00,-6.16E+00
Colec11,-1.48E+00,-1.97E+00
Colec12,6.30E+00,6.68E+00
Colq,4.40E-01,3.89E-01
Commd1,4.58E+00,4.58E+00
Commd10,4.19E+00,4.27E+00
Commd2,4.49E+00,4.31E+00
Commd3,5.66E+00,5.60E+00
Commd4,5.39E+00,5.52E+00
Commd5,4.44E+00,4.54E+00
Commd6,5.30E+00,5.46E+00
Commd7,3.67E+00,3.68E+00
Commd8,5.06E+00,4.95E+00
Commd9,4.52E+00,4.33E+00
Comp,1.22E+00,1.17E+00
Comt,4.61E+00,4.77E+00
Comtd1,1.43E+00,9.91E-01
Copa,6.68E+00,6.58E+00
Copb1,5.80E+00,5.77E+00
Copb2,7.03E+00,6.97E+00
Cope,6.74E+00,6.82E+00
Copg1,5.56E+00,5.50E+00
Copg2,2.85E+00,2.81E+00
Coprs,3.01E+00,3.07E+00
Cops2,5.04E+00,5.10E+00
Cops3,5.76E+00,5.75E+00
Cops4,5.21E+00,5.23E+00
Cops5,5.41E+00,5.51E+00
Cops6,6.34E+00,6.34E+00
Cops7a,5.81E+00,5.82E+00
Cops7b,2.56E+00,2.54E+00
Cops8,4.57E+00,4.56E+00
Copz1,6.16E+00,6.17E+00
Copz2,7.07E+00,7.31E+00
Coq10a,1.47E+00,1.34E+00
Coq10b,4.03E+00,3.98E+00
Coq2,4.27E+00,4.17E+00
Coq3,3.19E+00,3.29E+00
Coq4,1.84E+00,1.70E+00
Coq5,3.70E+00,3.89E+00
Coq6,2.42E+00,2.38E+00
Coq7,4.44E+00,4.41E+00
Coq9,3.82E+00,3.77E+00
Corin,9.35E-01,8.68E-01
Coro1a,6.96E-01,5.90E-01
Coro1b,7.02E+00,7.09E+00
Coro1c,5.78E+00,5.51E+00
Coro2a,4.18E+00,4.32E+00
Coro2b,6.01E-01,6.70E-01
Coro6,-3.68E+00,-4.55E+00
Coro7,3.16E+00,2.83E+00
Cort,-4.06E+00,-5.23E+00
Cotl1,5.67E+00,5.17E+00
Cox10,2.71E+00,2.73E+00
Cox11,2.02E+00,2.09E+00
Cox14,5.17E+00,5.10E+00
Cox15,3.28E+00,3.21E+00
Cox16_Synj2bp,4.68E+00,4.75E+00
Cox17,6.93E+00,7.16E+00
Cox18,2.53E+00,2.62E+00
Cox19,3.92E+00,3.60E+00
Cox20,5.62E+00,5.70E+00
Cox4i1,8.74E+00,8.81E+00
Cox4i2,2.18E+00,2.17E+00
Cox5a,7.30E+00,7.34E+00
Cox5b,8.82E+00,8.85E+00
Cox6a1,9.41E+00,9.42E+00
Cox6a2,-1.19E+00,-4.86E+00
Cox6b1,8.89E+00,9.02E+00
Cox6b2,1.33E+00,1.60E+00
Cox6c,8.39E+00,8.52E+00
Cox7a1,3.98E+00,4.31E+00
Cox7a2,6.60E+00,6.66E+00
Cox7a2l,7.69E+00,7.73E+00
Cox7b,6.05E+00,6.06E+00
Cox7c,7.37E+00,7.55E+00
Cox8a,8.65E+00,8.76E+00
Cp,2.09E-01,-1.84E-01
Cpa1,-6.82E-01,-9.54E-01
Cpa2,-2.32E+00,-3.22E+00
Cpa3,-2.76E+00,-3.01E+00
Cpa4,-5.50E+00,-5.33E+00
Cpa5,-6.81E-01,-1.07E+00
Cpa6,-5.06E+00,-5.80E+00
Cpd,3.47E+00,3.24E+00
Cpe,5.22E+00,4.88E+00
Cpeb1,2.28E+00,2.48E+00
Cpeb2,1.95E+00,1.87E+00
Cpeb3,1.35E-01,7.43E-02
Cpeb4,3.43E+00,3.24E+00
Cped1,-1.04E+00,-8.11E-01
